id,cost,category,name,brand,retail_price,department,sku,distribution_center_id
3687,166.97200,Dresses,"BCBGMAXAZRIA Women's Marta 3/4 Sleeve Sequin Dress",BCBGMAXAZRIA,338.00,Women,6754E06E46DFA419D5AFE3C9781CECAD,3
3688,49.20300,Dresses,"Huafeng Uniform Epaulet Stand-collar Slim Double Breasted Wool Coat Jackets Womens",Huafeng,99.00,Women,D880067F879409DF09AC50BA315707AA,6
3689,30.12400,Dresses,"Alternative Women's Bellflower Tunic",Alternative,68.00,Women,39EA40E164F970C54B0530436D5A9F7A,2
3690,18.69660,Dresses,"ROMEO & JULIET COUTURE Beaded Sweater Dress [RJSCSW1148]","Romeo & Juliet Couture",39.95,Women,781397BC0630D47AB531EA850BDDCF63,9
3691,23.85712,Dresses,"London Times Women's Printed Matte Shutter Tuck Dress","London Times",50.12,Women,8ABFE8AC9EC214D68541FCB888C0B4C3,3
3692,6.00974,Dresses,"Allegra K Women Zip up Hooded Patchwork Striped Hem Navy Blue Mini Dress S","Allegra K",12.98,Women,882735CBDFD9F810814D17892AE50023,9
3693,123.70900,Dresses,"Vivienne Westwood Anglomania Women's Liberty Dress","Vivienne Westwood",260.44,Women,F23D125DA1E29E34C552F448610FF25F,1
3694,60.94100,Dresses,"Anne Klein Women's Tuxedo Dress","Anne Klein",149.00,Women,4B26DC4663CCF960C8538D595D0A1D3A,2
3695,20.95754,Dresses,"Lindy Bop 'Sabina' Vintage 1940's 1950's Style Black Long Sleeved Lace Wiggle Dress","Lindy Bop",46.99,Women,AF1B5754061EBBD4412ADFB34C8D3534,7
3696,19.71507,Dresses,"Sleeveless Sheer Layer V Neck Evening Bridesmaid Prom Party Cocktail Dress S M L","Hot from Hollywood",39.99,Women,95C9D994F8D75D4D60F8BB8F25902339,1
3697,7.26045,Dresses,"Collections Etc - Easy-Wear Ruffle Flounce V-Neck Dress","Samanthas Style Shoppe",14.97,Women,0B105CF1504C4E241FCC6D519EA962FB,6
3698,12.05598,Dresses,"Plus size Shoulder Spike Studded Knit Dress Black","eVogues Apparel",29.99,Women,943AA0FCDA4EE2901A7DE9321663B114,5
3699,31.78440,Dresses,"eloquii Draped One Shoulder Dress",eloquii,65.40,Women,A18630AB1C3B9F14454CF70DC7114834,3
3700,72.44600,Dresses,"French Connection Women's Ribbon Knit Dress","French Connection",178.00,Women,F92586A25BB3145FACD64AB20FD554FF,5
3701,47.61900,Dresses,"Calvin Klein Women's Sleeveless Sheath Dress","Calvin Klein",99.00,Women,B181EAA49F5924E16C772DCB718FCD0F,3
3702,16.25280,Dresses,"French Connection Women's Scott Stripe Long Sleeve Dress","French Connection",33.86,Women,A928731E103DFC64C0027FA84709689E,5
3703,83.05600,Dresses,"Zeilei 5846 Strapless Peacock Embroidery Evening Prom Pageant Dress",Prom21,179.00,Women,7D2A383E54274888B4B73B97E1AAA491,1
3704,57.72800,Dresses,"BCBGeneration Women's One Shldr Ruffle Dress",BCBGeneration,128.00,Women,9308B0D6E5898366A4A986BC33F3D3E7,8
3705,45.99800,Dresses,"#7701 Halter Corset Bodice Bridesmaids Evening Formal Dress",Cinderella,109.00,Women,2CFA3753D6A524711ACB5FCE38EECA1A,8
3706,114.32800,Dresses,"BCBGMAXAZRIA Women's Palais One Shoulder Luxe Satin",BCBGMAXAZRIA,248.00,Women,4764F37856FC727F70B666B8D0C4AB7A,3
3707,48.72816,Dresses,"French Connection Women's Fast Dee Tweed Dress","French Connection",98.64,Women,2AD9E5E943E43CAD612A7996C12A8796,5
3708,16.45000,Dresses,"Hurley Juniors Zahara Dress",Hurley,35.00,Women,34FFEB359A192EB8174B6854643CC046,1
3709,196.24800,Dresses,"Tracy Reese Women's Contrast Frock Dress","Plenty by Tracy Reese",408.00,Women,56DB57B4DB0A6FCB7F9E0C0B504F6472,1
3710,26.32095,Dresses,"John Zack Sophisticated Lace V-Neck Dress Mini Dress Cocktail Dress","Fashion Victim",64.99,Women,5505712229FB1EB500EFADDDC0353264,5
3711,4.06915,Dresses,"Allegra K Woman Red Lace Upper Stretchy Close-fitting Straight Summer Patchwork Dress XS","Allegra K",8.39,Women,ABA18772FC70C8CBF79A79F413EF102B,9
3712,4.95000,Dresses,"Ladies Plus Size Taupe Open Back Tunic Sweater Dress",FineBrandShop,9.90,Women,87AE6FB631F7C8A627E8E28785D9992D,7
3713,44.45100,Dresses,"Jones New York Women's Chevron Cut and Sew Knit Bateau Neck Long Sleeve Dress","Jones New York",99.00,Women,7553E94D39FD4649FF75386A83ED3789,3
3714,21.30258,Dresses,"London Times Women's Printed Matte Sheath Dress","London Times",52.86,Women,E36286B94D3C219F414E0427E5F73AA5,3
3715,14.86045,Dresses,"2B Katrina Crossback Dress","2b by bebe",32.95,Women,D2D2C6E2445EEF2BCFF6BF0FDF69846C,5
3716,21.79564,Dresses,"STRAPLESS LONG DESIGNER EVENING GOWN SEXY MAXI DRESS NEW WITH TAG !","Hot from Hollywood",49.99,Women,1B32A022C52C0C6255C2A32E580BE34F,1
3717,13.20184,Dresses,"Collections Etc - Scoop Neck Stretch Polyester A Line Dress","Samanthas Style Shoppe",27.97,Women,240C945BB72980130446FC2B40FBB8E0,6
3718,5.59062,Dresses,"Allegra K Allegra K Lady Ruffle 3/4 Sleeve Off Shoulder Lace Dress Top White XS","Allegra K",11.34,Women,9D068C869FD3E03FC606EC297FCD00BE,9
3719,75.05460,Dresses,"BCBGMAXAZRIA Women's Duran Strapless Cocktail Dress",BCBGMAXAZRIA,183.06,Women,9E740B84BB48A64DDE25061566299467,3
3720,21.87000,Dresses,"Plus Size Royal Red Dress","Fashion Love",45.00,Women,532B81FA223A1B1EC74139A5B8151D12,1
3721,20.63520,Dresses,"Grey V-Neck Hoodie Sweater Dress",NI9NE,42.99,Women,9E406957D45FCB6C6F38C2ADA7BACE91,5
3722,44.29557,Dresses,"Special Sale!!! Ball Gown Strapless Wedding Prom Dress #2547","US Fairytailes",99.99,Women,56E6A93212E4482D99C84A639D254B67,3
3723,29.53591,Dresses,"Moonar Chiffon Strapless Straight Across A Line Prom Formal Gown Party Bridesmaid Wedding Dress",Moonar,64.63,Women,AFA299A4D1D8C52E75DD8A24C3CE534F,5
3724,15.55925,Dresses,"Jones New York Women's Sleeveless Cowl Neck Drape Dress","Jones New York",36.61,Women,4172F3101212A2009C74B547B6DDF935,3
3725,30.98100,Dresses,"Ever Pretty Women's Irresistible Diamante Long Dress",Ever-Pretty,69.00,Women,94EF7214C4A90790186E255304F8FD1F,8
3726,10.82067,Dresses,"Short Sleeve Sheer Sweetheart Neckline Fitted Evening Mini Cocktail Dress S M L","Hot from Hollywood",24.99,Women,9FE77AC7060E716F2D42631D156825C0,1
3727,115.48800,Dresses,"Plus Size Analisa Lace Column Dress",Kiyonna,288.00,Women,D3802B1DC0D80D8A3C8CCC6CCC068E7C,3
3728,44.17500,Dresses,"Jones New York Women's Mj Cowl Draped Dress","Jones New York",93.00,Women,460B491B917D4185ED1F5BE97229721A,3
3729,19.68881,Dresses,"50's Black & White Floral Dress","Tiger Milly",46.99,Women,CB16B8498F74BA6B6A6873518624168C,10
3730,39.07100,Dresses,"AGB Women's V-Neck Dress With Draped Side",AGB,89.00,Women,D8C24CA8F23C562A5600876CA2A550CE,1
3731,64.99800,Dresses,"Jessica Simpson Women's Belted Dress with Pleats","Jessica Simpson",138.00,Women,7EC3B3CF674F4F1D23E9D30C89426CCE,4
3732,5.40290,Dresses,"Allegra K Woman Short Sleeve V Neck Dotted Above Knee Dress Pink White M","Allegra K",11.14,Women,EE23E7AD9B473AD072D57AAA9B2A5222,9
3733,4.57248,Dresses,"Allegra K Ladies Elastic Waist Two Pockets Front Tank Dress White XS","Allegra K",10.56,Women,64D52E08CC03E6090BC1EF30B73CCB85,9
3734,34.30336,Dresses,"Calvin Klein Women's Cowl Dress","Calvin Klein",85.12,Women,9D752CB08EF466FC480FBA981CFA44A1,3
3735,23.94994,Dresses,"50's Brocade Prom Party Dress","Tiger Milly",58.99,Women,DC0C398086FEE58F9D64E1E47AA4E586,10
3736,27.48934,Dresses,"50's Tea Party Small Polka Dot Dress Black","Tiger Milly",58.99,Women,3E195B0793297114C668F772C6E2D9BA,10
3737,17.28545,Dresses,"Strapless Sweetheart Neckline Cut Out Lace Applique Tulip Pleated Mini Dress","Hot from Hollywood",37.99,Women,3DB11D259A9DB7FB8965BDF25EC850B9,1
3738,60.19600,Dresses,"Zeilei 9194 Taffeta Strapless Mother of Bride Dress with Jacket",Prom21,149.00,Women,16738419B15B05E74E1ECB164430BFA8,1
3739,20.99955,Dresses,"Sourpuss Rockabilly Sea Devil Octopus and Anchors All Over Dress","Sourpuss Clothing",48.95,Women,20885C72CA35D75619D6A378EDEA9F76,5
3740,7.55425,Dresses,"Allegra K Ladies Zipped Closure Back Long Sleeve Fake Pearl Decor Mini Dress Pink XS","Allegra K",16.75,Women,33EF701C8059391708F1C3DDBE9F1F81,9
3741,7.29450,Dresses,"Allegra K Ladies Long Sleeve A-line Dress W Removeable Bow Tie Belt Black S","Allegra K",16.21,Women,63CE12DCF1EDE17589BEFD56BB5281A5,9
3742,28.07800,Dresses,"Roxy Juniors Sea Siren Tube Maxi Dress",Roxy,69.50,Women,1F72E258FF730035F2A1FB6637F562C2,2
3743,70.78400,Dresses,"Scalloped Boudoir Lace Dress",Kiyonna,158.00,Women,0937FB5864ED06FFB59AE5F9B5ED67A9,3
3744,16.79580,Dresses,"BLACK MARILYN INSPIRED PLEATED HALTER DRESS PARTY COCKTAIL GOWN","Hot from Hollywood",39.99,Women,56517F19AA289885C43E8DB9137FB1B0,1
3745,159.15540,Dresses,"Parker Women's Beaded Spaghetti Tank Dress",Parker,345.99,Women,6D3A2D24EB109DDDF78374FE5D0EE067,7
3746,29.39580,Dresses,"Blue Banana - Grecian Slinky Dress","Blue Banana",69.99,Women,E8542A04D734D0CAE36D648B3F519E5C,3
3747,26.62950,Dresses,"Skelapparel 50's Black and White Polka Dot Party Swing Dress",Skelapparel,64.95,Women,D8847BE3F7CC1B14E9173908BEBB2106,6
3748,126.35200,Dresses,"BCBGMAXAZRIA Women's Jeisa Sleeveless Color Block Pleated Dress",BCBGMAXAZRIA,298.00,Women,AAACCD2766EC67AECBE26459BB828D81,3
3749,76.06500,Dresses,"Weston Wear Women's Lynda Dress","Weston Wear",165.00,Women,F9BEB1E831FAF6AAEC2A5CECAF1AF293,10
3750,7.25473,Dresses,"Womens Lace Belted Skater Party Dress","VIP BOUTIQUE",16.99,Women,685AC8CADC1BE5AC98DA9556BC1C8D9E,5
3751,14.75734,Dresses,"Collections Etc - Versatile Black A Line Long Sleeve Dress","Samanthas Style Shoppe",34.97,Women,21CE689121E39821D07D04FAAB328370,6
3752,20.76958,Dresses,"50's Big Polka Dot Dress Red","Tiger Milly",46.99,Women,48DF7B8E8D586A55CF3E7054A4C85B30,10
3753,15.42618,Dresses,"Patty Women Cute Black & White Spotted Halter Cocktail Party Dress",Patty,34.98,Women,258E130476290221F597C56D351224B6,1
3754,85.14000,Dresses,"BCBGMAXAZRIA Women's Skye Halter Dress With Cowl Neck",BCBGMAXAZRIA,198.00,Women,2E3D2C4F33A7A1F58BC6C81CACD21E9C,3
3755,61.82400,Dresses,"Lilly Pulitzer Women's Sloane Printed Dress","Lilly Pulitzer",138.00,Women,CD3BBC2D7CA1BBDC055ACF58609E6C24,9
3756,49.20300,Dresses,"Jones New York Women's Assorted Stripe Knit Bateau Neck Belted Dress","Jones New York",99.00,Women,91F9FEC9B080C74297A55C392B5F40A4,3
3757,4.52981,Dresses,"Allegra K Women Sleeveless Ruffled Detail Lace Guipure Pullover Mini Dress Dark Blue M","Allegra K",10.51,Women,B4AFFA4F6B27DF047D63D66FE4AC5600,9
3758,12.50583,Dresses,"Womens Elegant Long Black Evening Dress or Day Wear Sexy","Newport News",29.99,Women,3DF07FDAE1AB273A967AAA1D355B8BB6,4
3759,31.28198,Dresses,"Calvin Klein Women's Ruffle Dress","Calvin Klein",72.58,Women,CBF22AB286E2AD4900BDF5D6A2E47009,3
3760,4.66200,Dresses,"Allegra K Woman Dot Print Double V Neck Sash-waist Dress Pink White L","Allegra K",10.36,Women,27E8E17134DD7083B050476733207EA1,9
3761,38.79000,Dresses,"BB Dakota Juniors Pedrina","BB Dakota",90.00,Women,092CB13C22D51C22B9035A2B4FE76B00,8
3762,9.29535,Dresses,"One-size-fits-most Tube Dress/Coverup - Field Of Flowers (many colors)",Alki'i,19.99,Women,9332C513EF44B682E9347822C2E457AC,1
3763,6.79847,Dresses,"Allegra K Woman Sleeveless U Neck Low-high Coattails Hem Dress Black White S","Allegra K",13.79,Women,7BA6D33C373FEA56B7258003B16C68E5,9
3764,43.41400,Dresses,"French Connection Women's Bambi Stripe Knit Dress","French Connection",98.00,Women,641D77DD5271FCA28764612A028D9C8E,5
3765,22.19112,Dresses,"Karen Kane Women's Ruffle Maxi Dress","Karen Kane",46.62,Women,211A7A84D3D5CE4D80347DA11E0C85ED,4
3766,5.03800,Dresses,"Allegra K Woman V Neck Elastic Waist Above Knee Dress Beige Blue M","Allegra K",11.45,Women,79CAE1BE0FBAE74DAFBF8399EE2209CB,9
3767,23.56758,Dresses,"Aqua Scoop Neck Sweater Dress",Aqua,55.98,Women,D74CB35426F3D808325876F45B69DBF1,7
3768,7.02000,Dresses,"CUTE OPTIONS Short Sleeve Batik Print Dress [2018]","CUTE OPTIONS",15.00,Women,28D437661D95291767E7402DFE969962,3
3769,63.61600,Dresses,"Charlize Maxi Dress",Kiyonna,128.00,Women,4625D8E31DAD7D1C4C83399A6EB62F0C,3
3770,15.93102,Dresses,"Baby Doll Long Sleeve Twisted Scoop Neck Dress",Kavio,31.99,Women,7F6CAF1F0BA788CD7953D817724C2B6E,2
3771,48.86558,Dresses,"maxandcleo Women's Jacquard Bead Dress",maxandcleo,100.34,Women,201E5BACD665709851B77148E225B332,10
3772,6.34794,Dresses,"Allegra K Ladies Long Sleeves Stretchy Black Floral Accent Autumn Dress White S","Allegra K",14.46,Women,83DDFBD1C4F871159C148D7A010E69BE,9
3773,28.87080,Dresses,"Gabby Skye Women's One Piece Dress","Gabby Skye",58.80,Women,5C151C2A9B76F9EF26D7E0F0D00C9A89,1
3774,26.72700,Dresses,"As U Wish Juniors Sweater Knit Belted Dress","As U Wish",59.00,Women,73F104C9FBA50050EEA11D9D075247CC,3
3775,46.95357,Dresses,"Jessica Simpson Women's Assymetrical Drape Yoke Dress","Jessica Simpson",105.99,Women,F2B93CE08763FDDF54BCB7BEB62A2C74,4
3776,8.97551,Dresses,"One-size-fits-most Tube Dress/Coverup with Peacock Print (many colors)",Alki'i,19.99,Women,2119B8D43EAFCF353E07D7CB5554170B,1
3777,57.62750,Dresses,"Calvin Klein Women's MSY Printed Seamed Dress","Calvin Klein",129.50,Women,ADD7A048049671970976F3E18F21ADE3,3
3778,21.62095,Dresses,"2B Sequin Peplum Dress","2b by bebe",44.95,Women,CAB070D53BD0D200746FB852A922064A,5
3779,18.87600,Dresses,"American Apparel Cotton Spandex Jersey Turtleneck Dress","American Apparel",44.00,Women,8CE87BDDA85CD44F14DE9AFB86491884,8
3780,14.76578,Dresses,"ROMEO & JULIET COUTURE Sweater Dress W/ Lace Ruffle [RJ21071]","Romeo & Juliet Couture",34.99,Women,3569DF159EC477451530C4455B2A9E86,9
3781,16.37369,Dresses,"Sheer Long Sleeve Lace Panel Fitted Sweetheart Formal Evening Cocktail Dress","Hot from Hollywood",37.99,Women,9FC664916BCE863561527F06A96F5FF3,1
3782,11.46159,Dresses,"Red & White Long Sleeve Polka Dot Below The Knee Dress","Jon & Anna",25.99,Women,F87E955FD6B89F8963B6934BEB077D6E,7
3783,23.57990,Dresses,"Moonar Chiffon One Shoulder Prom Formal Gown Mini Cocktail Party Wedding Bridesmaid Dress",Moonar,50.17,Women,1AA3D9C6CE672447E1E5D0F1B5207E85,5
3784,26.98690,Dresses,"Skelapparel Gothic Lolita Black Belted Military Swing Dress",Skelapparel,63.95,Women,E16E74A63567ECB44ADE5C87002BB1D9,6
3785,93.45600,Dresses,"bebe Isis Sequin V-neck Feather Dress",bebe,198.00,Women,44FEB0096FAA8326192570788B38C1D1,10
3786,13.12200,Dresses,"MontyQ UK Long Black Holiday Dress Party Maxi Dress Empire Bohemian Style Plus Sizes available L1L",MontyQ,27.00,Women,34306D99C63613FAD5B2A140398C0420,3
3787,12.35000,Dresses,"Trixxi Juniors Blousant Knit Dress",Trixxi,25.00,Women,F3175210F90BFC7EA82901DB0EF7452F,2
3788,19.31289,Dresses,"50's Small Polka Dot Dress Blue","Tiger Milly",46.99,Women,DEB74A85A4A68465B75C721D45DB5D3B,10
3789,64.08400,Dresses,"Suzi Chin Women's Colorblock Sheath","Suzi Chin",148.00,Women,335D3D1CD7EF05EC77714A215134914C,3
3790,29.70500,Dresses,"American Apparel Knit Sweater Crew Neck Dress","American Apparel",65.00,Women,E73FECC08EE9B0E1A876614EC3178BAC,8
3791,4.44117,Dresses,"Allegra K Ladies Contrast Color Deep V Neck Sleeveless Tank Dress White Watermelon Red S","Allegra K",9.51,Women,690BB330E5E7E3E07867FAFC4D32EC82,9
3792,83.48200,Dresses,"Jax Women's Highneck Colorblock Dress",Jax,178.00,Women,4ECB679FD35DCFD0F0894C399590BE1A,8
3793,102.67200,Dresses,"Ella moss Women's Tiara Dress","Ella Moss",248.00,Women,C157297D1A1FF043255BFB18530CAAA2,3
3794,64.72200,Dresses,"BCBGMAXAZRIA Women's Weiss Knit Sportswear Dress",BCBGMAXAZRIA,138.00,Women,916D3891A243C10FEDE49F9C276F1A20,3
3795,40.49500,Dresses,"Tradtional oriental dress of cherry blossom",Bitablue,89.00,Women,42547F5A44D87DA3BC40EE5D09624606,1
3796,21.96000,Dresses,"Volcom Juniors Whirlpool Dress",Volcom,45.00,Women,41C542DFE6E4FC3DEB251D64CF6ED2E4,4
3797,25.65000,Dresses,"Danny & Nicole Women's Crepe Sleeveless Sheath Dress","Danny & Nicole",54.00,Women,36072923BFC3CF47745D704FEB489480,9
3798,7.43820,Dresses,"Allegra K Ladies Pale Pink V Neck Low-high Hem Sleeveless Dress M","Allegra K",15.18,Women,C82836ED448C41094025B4A872C5341E,9
3799,57.33000,Dresses,"Adrianna Papell Women's One Shoulder Printed Cocktail Dress","Adrianna Papell",130.00,Women,58521E4E2BD3D4B988CBD17D7365DF3C,10
3800,21.13650,Dresses,"Evan Picone Women's Printed Matte Jersey Flutter Sleeve Dress","Evan Picone",49.50,Women,63C6598E9DDD2961E7DFA4D4EB8144A1,3
3801,26.38433,Dresses,"Moonar Chiffon Strapless Sweetheart Asymmetrical Prom Formal Gown Party Bridesmaid Wedding Dress",Moonar,61.79,Women,95323660ED2124450CAAAC2C46B5ED90,5
3802,31.74000,Dresses,"Ever Pretty Women's Captivate Lace Long Dress",Ever-Pretty,69.00,Women,D3614F463B2D42ABA2700556D42740D0,8
3803,5.86080,Dresses,"Allegra K","Allegra K",12.21,Women,E97399278D24E6BBF3A2D5E9C8D34262,9
3804,54.39800,Dresses,"BCBGeneration Women's One Shoulder Dress",BCBGeneration,118.00,Women,37968AD196A5085F5ED91E58DF8C2CEF,8
3805,19.16115,Dresses,"O'Neill Juniors Spirit Within Hi Low Hem Dress",O'Neill,45.95,Women,98CAC9D33AAD44BB31800130E8C50B5F,8
3806,5.36518,Dresses,"Allegra K Lady White Collar Half Sleeve Stretchy Mini Dress Red XS","Allegra K",11.74,Women,5E7264477CF9B6B237A0D254CF0324E2,9
3807,30.60720,Dresses,"eloquii Long Sleeve Studded Dress",eloquii,65.40,Women,43A115CBD6F4788924537365BE3D6012,3
3808,28.26455,Dresses,"Plus Size Vintage 60's Queen of Hearts Two Tone Black and Burgundy Satin Dress",Skelapparel,62.95,Women,CD8D5260C8131CA7AEEA5D41796D1A0A,6
3809,22.36866,Dresses,"Eva Franco Women's Colette Dress","Eva Franco",51.07,Women,38EF4B66CB25E92ABE4D594ACB841471,8
3810,180.64200,Dresses,"Parker Women's V-Neck Beaded Dress",Parker,374.00,Women,02AE6A786BBF135D3D223CBC0E770B6E,7
3811,57.12900,Dresses,"Jones New York Women's Shift Dress","Jones New York",139.00,Women,8068FEE5F49946B3A8F85B1007CD40BB,3
3812,4.72553,Dresses,"Allegra K Ladies Guipure Racerback V Neck Shirred Hugging Mini Dress White XS","Allegra K",9.47,Women,40DBA662FAE60CD3BCCEAA76A82D2873,9
3813,55.57300,Dresses,"Anne Klein Women's Cap Sleeve Ponte Swing Dress","Anne Klein",119.00,Women,0A49E3C3A03EBDE64F85C0BACD8A08E2,2
3814,16.18185,Dresses,"2B Tawny Cutout Racerback Dress","2b by bebe",34.95,Women,C563C2C394023A07D56AD6B3EB09537A,5
3815,113.67000,Dresses,"Laundry by Shelli Segal Women's One Shoulder Beaded Gown","laundry by SHELLI SEGAL",270.00,Women,143758EE65FB29D30CAA170C0DB0ED36,1
3816,18.23544,Dresses,"FUNFASH WHITE ? SLEEVES EMPIRE WAIST COCKTAIL DRESS NEW Plus Size Made in USA",Funfash,39.99,Women,C911241D00294E8BB714EEE2E83FA475,1
3817,20.92500,Dresses,"Volcom Juniors Sugarhill Striped Dress",Volcom,45.00,Women,FA6C94460E902005A0B660266190C8BA,4
3818,45.00300,Dresses,"Eliza J Women's Boat Neck Cap Sleeve Long Dress with Beaded Patch and Cascade Ruffle","Eliza J",107.15,Women,B994697479C5716EDA77E8E9713E5F0F,2
3819,31.67200,Dresses,"NoeMie Women Print Dress",NoeMie,74.00,Women,EB1848290D5A7DE9C9CCABC67FEFA211,5
3820,23.11908,Dresses,"50's White & Black Floral Dress","Tiger Milly",46.99,Women,91E50FE1E39AF2869D3336EAAEEBDB43,10
3821,15.49006,Dresses,"LAT Junior Fine Jersey V-Neck Tee Dress","LAT Sportswear",31.42,Women,C04C19C2C2474DBF5F7AC4372C5B9AF1,2
3822,3.33183,Dresses,"LnLClothing Ladies Fashion Strapless Pleated Dress ID.DS1194.W.11A",LnLClothing,7.99,Women,0E57098D0318A954D1443E2974A38FAC,1
3823,4.87785,Dresses,"Allegra K Woman Strapless Mini Chiffon Dress Pink XS w a Stretchy Waist Belt","Allegra K",10.49,Women,BCA382C81484983F2D437F97D1E141F3,9
3824,101.68000,Dresses,"BCBGMAXAZRIA Women's Rigby Striped Ponte Sheath Dress",BCBGMAXAZRIA,248.00,Women,67974233917CEA0E42A49A2FB7EB4CF4,3
3825,20.89488,Dresses,"Jessica Simpson Women's Flutter Sleeve Dress With Front Pleats","Jessica Simpson",51.72,Women,C24FE9F765A44048868B5A620F05678E,4
3826,6.28705,Dresses,"Allegra K Woman Scoop Neck Puff Sleeves Lace Shoulder Cutout Back Shirr Front Red Dress XS","Allegra K",12.65,Women,A292F1C5874B2BE8395FFD75F313937F,9
3827,32.78200,Dresses,"Folter Clothing STRAPLESS BLACK ROSE DRESS in Black on Black Rose Print",Folter,74.00,Women,B5B8C484824D8A06F4F3D570BC420313,4
3828,17.42700,Dresses,"Alice & Trixie Women's Zinnia Dress","Alice & Trixie",37.00,Women,46D3F6029F6170EBCCB28945964D09BF,1
3829,29.50766,Dresses,"maxandcleo Women's April Dress",maxandcleo,67.99,Women,B7D0858D41A6C29B873E4ABA411E6D04,10
3830,118.29600,Dresses,"BCBGMAXAZRIA Women's Meyna Blocked Sheath Dress",BCBGMAXAZRIA,248.00,Women,FCDE14913C766CF307C75059E0E89AF5,3
3831,95.59522,Dresses,"Laundry by Shelli Segal Women's Wavy Stitch Long Sleeve Sweater Dress","laundry by SHELLI SEGAL",199.99,Women,CAC8E13055D2E4F62B6322254203B293,1
3832,55.77015,Dresses,"Prom Halter Dress New Elegant Long Gown #2780","US Fairytailes",114.99,Women,EA9268CB43F55D1D12380FB6EA5BF572,3
3833,19.91502,Dresses,"Sleeveless Sheer Cut Out Panel High Low Hem Evening Cocktail Party Dress S M L","Hot from Hollywood",39.99,Women,65B1E92C585FD4C2159D5F33B5030FF2,1
3834,5.61246,Dresses,"Allegra K Women Scoop Neck Sleeveless Pleated Dress Beige White XS","Allegra K",11.62,Women,243BE2818A23C980AD664F30F48E5D19,9
3835,13.25209,Dresses,"Womens Glamorous Long Sleeve Full Length Modern Red Print Dress",Argenti,26.99,Women,1C66F4627F1B9679F8DB47D1287D7E98,7
3836,44.44800,Dresses,"KAMALIKULTURE Women's Turtleneck Dress",KAMALIKULTURE,96.00,Women,6E2EEC9CA19C076736D19AC5426473AF,9
3837,11.17386,Dresses,"Womens Sexy 3/4 Sleeve Purple V-Neck Mini Dress",Argenti,26.99,Women,A6ADE5AA93B826F8DE63C663E1159BF7,7
3838,15.90600,Dresses,"Alice & Trixie Women's Mara Dress","Alice & Trixie",33.00,Women,F26DF67E8110EE2B44923DB775E3E47F,1
3839,33.61800,Dresses,"Kensie Women's Sheer Viscose Dress",Kensie,78.00,Women,9B2F00F37307F2C2F372ACAFE55843F3,2
3840,63.51843,Dresses,"Jessica Howard Women's Plus Size 2 Piece 3/4 Sleeve Bolero Jacket Dress","Jessica Howard",138.99,Women,DFA037A53E121ECC9E0926800C3E814E,3
3841,3.42771,Dresses,"LnLClothing Lace Up Sleeveless Dress ID.5658JJ.R12A",LnLClothing,7.99,Women,7DA18D0326A9F46A4817E19C805819AE,1
3842,12.23530,Dresses,"Collections Etc - Tie Neck Shirred A Line Dress With Bow","Samanthas Style Shoppe",24.97,Women,7FA215C9EFEBB3811A7EF58409907899,6
3843,16.69910,Dresses,"2B Valentina Faux Corset Dress","2b by bebe",39.95,Women,9EAC167EC1EFBE078138397FABBA902E,5
3844,34.78800,Dresses,"French Connection Women's Stretch Stripe Dress","French Connection",78.00,Women,494C08F7A144D3CC4CFA661ED1244039,5
3845,46.61556,Dresses,"Maggy London Women's Cap Sleeve Lace Dress","Maggy London",104.99,Women,C6D6445D97E06D08B60853156601CF58,2
3846,12.80524,Dresses,"Roxy Juniors Easy Going Halter Dress",Roxy,31.54,Women,6236C78E73F52110AE39E588BA88DE0B,2
3847,13.94419,Dresses,"Kirra Womens Sunset Twist Dress",Kirra,28.99,Women,A3048E47310D6EFAA4B1EAF55227BC92,2
3848,32.57200,Dresses,"NoeMie Women Simple Sling Cocktail Evening DressGreen",NoeMie,68.00,Women,42C8938E4CF5777700700E642DC2A8CD,5
3849,59.67000,Dresses,"Icebreaker Women's Long Sleeve Roma Dress",Icebreaker,130.00,Women,4F5A97CF06CF69028997DB51D8726D28,1
3850,39.10500,Dresses,"Jax Women's Scallop Neck Dress",Jax,79.00,Women,F550E0BA9E1C4E8BB4A5ED0AC23A952D,8
3851,16.60125,Dresses,"2B Norah Sweetheart Peplum Dress","2b by bebe",34.95,Women,DC0439CAEB74FFC2795571AF07A7EAB1,5
3852,20.41600,Dresses,"American Apparel Cotton Spandex Jersey Long Sleeve Criss-Cross Dress","American Apparel",44.00,Women,582967E09F1B30CA2539968DA0A174FA,8
3853,14.68125,Dresses,"Alice & Trixie Women's Elsa Dress","Alice & Trixie",36.25,Women,B9F35816F460AB999CBC168C4DA26FF3,1
3854,31.80352,Dresses,"Kensie Women's Sequin Jersey Sleeveless Dress",Kensie,70.99,Women,31C0B36AEF265D9221AF80872CEB62F9,2
3855,196.61200,Dresses,"French Connection Women's Solar Heat Dress","French Connection",398.00,Women,D58F855FDCC76DAF232AEE454C4E59F7,5
3856,13.42510,Dresses,"Anna-Kaci S/M Fit One Shoulder Fashion Forward Sequin Sparkle Short Mini Dress",Anna-Kaci,29.90,Women,4C2E5EAAE9152079B9E95845750BB9AB,7
3857,41.53541,Dresses,"Corey Lynn Calter Women's Holly Maxi Tank Dress",CoreyLynnCalter,100.57,Women,F269CB7796C3319C9AA4D146B52139E6,3
